task_id,activity,delay_ratio,betweenness,impact_count,critical_probability,predicted_impact,risk_category,resource_area
220200008,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Marketing
220200008,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,IT
220200005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Engineering
220200005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Marketing
220200005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Engineering
220200006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,IT
220200006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Engineering
220200006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Engineering
220200006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Engineering
220200001,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Finance
220200001,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Engineering
220200001,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Marketing
220200001,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Legal
220200002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Legal
220200002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Legal
220200002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Operations
220200009,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,HR
220200009,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Marketing
220200009,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Sales
220200009,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Finance
220200009,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Legal
220200010,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Customer Support
220200010,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Sales
220200010,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Sales
220200011,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Engineering
220200011,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Legal
220200011,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Sales
220200011,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Customer Support
220200012,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Operations
220200012,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Sales
220200012,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,IT
220200012,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Finance
220200003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,HR
220200003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Marketing
220200003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Finance
220200003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Sales
220200004,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Customer Support
220200004,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Operations
220200004,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Sales
220200013,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Sales
220200013,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Operations
220200013,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Operations
220200013,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,IT
220200013,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Legal
220200014,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Operations
220200014,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Sales
220200014,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Finance
220200014,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2020-,0.000304,0.0,0,0.0,0.0,,Customer Support
220210001,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Customer Support
220210001,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,IT
220210001,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Engineering
220210002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Operations
220210002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Legal
220210002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,IT
220210002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,IT
220210003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,IT
220210003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Customer Support
220210003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,HR
220210004,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Marketing
220210004,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Legal
220210004,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Operations
220210005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Finance
220210005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Finance
220210005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Sales
220210005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Engineering
220210005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Finance
220210006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Operations
220210006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Marketing
220210006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Operations
220210006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Finance
220210006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2021-,0.000304,0.0,0,0.0,0.0,,Marketing
220220003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Finance
220220003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Legal
220220003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Legal
220220003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Finance
220220003,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,IT
220220004,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000245,0.0,0,0.0,0.0,,Legal
220220004,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000245,0.0,0,0.0,0.0,,HR
220220004,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000245,0.0,0,0.0,0.0,,Legal
220220004,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000245,0.0,0,0.0,0.0,,HR
220220001,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Marketing
220220001,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Legal
220220001,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Finance
220220002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Legal
220220002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,IT
220220002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Legal
220220002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Operations
220220002,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,IT
220220005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Engineering
220220005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,HR
220220005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Legal
220220005,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Sales
220220006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Sales
220220006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,Legal
220220006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,IT
220220006,PIURA - PP Acceso de Hogares Rurales a Mercados Loc. 2022-,0.000304,0.0,0,0.0,0.0,,IT
2220130005,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000889,0.0,0,0.0,0.0,,Sales
2220130005,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000889,0.0,0,0.0,0.0,,Operations
2220130005,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000889,0.0,0,0.0,0.0,,Sales
2220130005,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000889,0.0,0,0.0,0.0,,HR
2220130005,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000889,0.0,0,0.0,0.0,,Operations
2220130006,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000931,0.0,0,0.0,0.0,,Marketing
2220130006,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000931,0.0,0,0.0,0.0,,Engineering
2220130006,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000931,0.0,0,0.0,0.0,,Finance
2220130006,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000931,0.0,0,0.0,0.0,,HR
2220130006,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000931,0.0,0,0.0,0.0,,Sales
2220130007,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000873,0.0,0,0.0,0.0,,Sales
2220130007,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000873,0.0,0,0.0,0.0,,HR
2220130007,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000873,0.0,0,0.0,0.0,,Finance
2220130007,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000873,0.0,0,0.0,0.0,,Legal
2220130008,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001007,0.0,0,0.0,0.0,,Finance
2220130008,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001007,0.0,0,0.0,0.0,,IT
2220130008,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001007,0.0,0,0.0,0.0,,Marketing
2220130009,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000913,0.0,0,0.0,0.0,,Engineering
2220130009,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000913,0.0,0,0.0,0.0,,Sales
2220130009,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000913,0.0,0,0.0,0.0,,Customer Support
2220130010,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001028,0.0,0,0.0,0.0,,Engineering
2220130010,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001028,0.0,0,0.0,0.0,,Operations
2220130010,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001028,0.0,0,0.0,0.0,,Marketing
2220130011,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000967,0.0,0,0.0,0.0,,Sales
2220130011,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000967,0.0,0,0.0,0.0,,IT
2220130011,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000967,0.0,0,0.0,0.0,,Engineering
2220130012,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001161,0.0,0,0.0,0.0,,IT
2220130012,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001161,0.0,0,0.0,0.0,,Finance
2220130012,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001161,0.0,0,0.0,0.0,,Marketing
2220130013,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000922,0.0,0,0.0,0.0,,Marketing
2220130013,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000922,0.0,0,0.0,0.0,,Operations
2220130013,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000922,0.0,0,0.0,0.0,,Sales
2220130013,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000922,0.0,0,0.0,0.0,,Finance
2220130014,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000881,0.0,0,0.0,0.0,,Legal
2220130014,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000881,0.0,0,0.0,0.0,,Finance
2220130014,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000881,0.0,0,0.0,0.0,,IT
2220130014,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000881,0.0,0,0.0,0.0,,Operations
2220130014,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000881,0.0,0,0.0,0.0,,IT
2220130018,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001007,0.0,0,0.0,0.0,,Operations
2220130018,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001007,0.0,0,0.0,0.0,,Customer Support
2220130018,PUNO - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.001007,0.0,0,0.0,0.0,,Legal
2220140006,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Operations
2220140006,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Sales
2220140006,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Sales
2220140007,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000953,0.0,0,0.0,0.0,,Customer Support
2220140007,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000953,0.0,0,0.0,0.0,,IT
2220140007,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000953,0.0,0,0.0,0.0,,Engineering
2220140008,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Legal
2220140008,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Sales
2220140008,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Sales
2220140008,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,IT
2220140009,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001207,0.0,0,0.0,0.0,,Customer Support
2220140009,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001207,0.0,0,0.0,0.0,,IT
2220140009,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001207,0.0,0,0.0,0.0,,Finance
2220140001,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00146,0.0,0,0.0,0.0,,Engineering
2220140001,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00146,0.0,0,0.0,0.0,,Engineering
2220140001,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00146,0.0,0,0.0,0.0,,Operations
2220140002,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Sales
2220140002,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Customer Support
2220140002,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Engineering
2220140002,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Sales
2220140002,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000754,0.0,0,0.0,0.0,,Sales
2220140003,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000953,0.0,0,0.0,0.0,,Operations
2220140003,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000953,0.0,0,0.0,0.0,,IT
2220140004,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001006,0.0,0,0.0,0.0,,Marketing
2220140004,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001006,0.0,0,0.0,0.0,,Customer Support
2220140004,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001006,0.0,0,0.0,0.0,,Customer Support
2220140005,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000808,0.0,0,0.0,0.0,,Marketing
2220140005,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000808,0.0,0,0.0,0.0,,Finance
2220140005,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000808,0.0,0,0.0,0.0,,Engineering
2220140005,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000808,0.0,0,0.0,0.0,,Operations
2220140005,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000808,0.0,0,0.0,0.0,,HR
2220150005,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000875,0.0,0,0.0,0.0,,IT
2220150005,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000875,0.0,0,0.0,0.0,,Sales
2220150005,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000875,0.0,0,0.0,0.0,,Sales
2220150006,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001158,0.0,0,0.0,0.0,,Legal
2220150006,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001158,0.0,0,0.0,0.0,,HR
2220150007,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000889,0.0,0,0.0,0.0,,Legal
2220150007,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000889,0.0,0,0.0,0.0,,Engineering
2220150007,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000889,0.0,0,0.0,0.0,,HR
2220150007,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000889,0.0,0,0.0,0.0,,Customer Support
2220150007,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000889,0.0,0,0.0,0.0,,Customer Support
2220150008,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000993,0.0,0,0.0,0.0,,Legal
2220150008,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000993,0.0,0,0.0,0.0,,Operations
2220150008,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000993,0.0,0,0.0,0.0,,Finance
2220150025,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Operations
2220150025,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,HR
2220150025,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Finance
2220150026,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,HR
2220150026,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Finance
2220150027,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Marketing
2220150027,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,IT
2220150027,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Operations
2220150028,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Sales
2220150028,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Customer Support
2220150028,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Customer Support
2220150013,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Marketing
2220150013,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Sales
2220150013,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Sales
2220150014,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Customer Support
2220150014,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,IT
2220150014,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Engineering
2220150021,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,HR
2220150021,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Legal
2220150022,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Sales
2220150022,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Operations
2220150001,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000941,0.0,0,0.0,0.0,,HR
2220150001,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000941,0.0,0,0.0,0.0,,Sales
2220150002,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000961,0.0,0,0.0,0.0,,IT
2220150002,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000961,0.0,0,0.0,0.0,,Customer Support
2220150003,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000791,0.0,0,0.0,0.0,,Legal
2220150003,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000791,0.0,0,0.0,0.0,,Legal
2220150003,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000791,0.0,0,0.0,0.0,,Engineering
2220150003,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000791,0.0,0,0.0,0.0,,Customer Support
2220150004,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000903,0.0,0,0.0,0.0,,HR
2220150004,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000903,0.0,0,0.0,0.0,,Finance
2220150004,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000903,0.0,0,0.0,0.0,,IT
2220150009,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000976,0.0,0,0.0,0.0,,Finance
2220150009,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000976,0.0,0,0.0,0.0,,Customer Support
2220150009,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000976,0.0,0,0.0,0.0,,Legal
2220150010,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001044,0.0,0,0.0,0.0,,Finance
2220150010,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001044,0.0,0,0.0,0.0,,Sales
2220150011,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001037,0.0,0,0.0,0.0,,Finance
2220150011,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001037,0.0,0,0.0,0.0,,Finance
2220150011,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001037,0.0,0,0.0,0.0,,Legal
2220150012,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000994,0.0,0,0.0,0.0,,IT
2220150012,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000994,0.0,0,0.0,0.0,,Legal
2220150017,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000897,0.0,0,0.0,0.0,,Operations
2220150017,PUNO - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000897,0.0,0,0.0,0.0,,Marketing
