case_id,start_timestamp,complete_timestamp,task_id,throughput_time_days
2220210023,2021-07-15,2022-07-15,3,365.0
2220210024,2021-07-15,2022-07-15,5,365.0
2220210025,2021-07-15,2022-07-15,3,365.0
2420120027,2013-02-11,2014-02-11,4,365.0
2420120029,2013-02-01,2014-02-01,3,365.0
2420170011,2017-09-02,2018-09-02,3,365.0
2420140016,2015-03-02,2016-03-01,3,365.0
2420140018,2015-03-02,2016-03-01,3,365.0
2420140019,2015-03-02,2016-03-01,5,365.0
2420140020,2015-03-02,2016-03-01,3,365.0
2420140022,2015-03-02,2016-03-01,3,365.0
2420140023,2015-03-02,2016-03-01,3,365.0
2420140024,2015-03-02,2016-03-01,5,365.0
2420140025,2015-03-02,2016-03-01,4,365.0
2420150001,2015-09-01,2016-08-31,3,365.0
2420150002,2015-09-01,2016-08-31,4,365.0
2420150003,2015-09-01,2016-08-31,3,365.0
2420150004,2015-09-01,2016-08-31,3,365.0
2420170007,2017-06-01,2018-06-01,5,365.0
2420170008,2017-06-01,2018-06-01,4,365.0
2420170009,2017-06-01,2018-06-01,3,365.0
2420170010,2017-06-01,2018-06-01,4,365.0
2420140017,2015-03-02,2016-03-01,3,365.0
2420140015,2015-03-02,2016-03-01,5,365.0
2420120030,2013-02-11,2014-02-11,4,365.0
2420140014,2015-03-02,2016-03-01,3,365.0
2420130001,2013-09-02,2014-09-02,3,365.0
2420130002,2013-09-02,2014-09-02,4,365.0
2420130003,2013-09-02,2014-09-02,3,365.0
2420130004,2013-09-02,2014-09-02,4,365.0
2420140001,2014-08-15,2015-08-15,3,365.0
2420140002,2014-08-15,2015-08-15,5,365.0
2420140003,2014-08-15,2015-08-15,5,365.0
2420140004,2014-08-15,2015-08-15,5,365.0
2420140005,2014-08-15,2015-08-15,3,365.0
2420140006,2014-08-15,2015-08-15,5,365.0
2420140007,2014-09-01,2015-09-01,5,365.0
2420140008,2014-09-01,2015-09-01,4,365.0
2420140009,2014-09-01,2015-09-01,2,365.0
2420140010,2014-09-01,2015-09-01,2,365.0
2420140013,2015-03-02,2016-03-01,3,365.0
420200025,2020-12-15,2021-12-15,4,365.0
420200027,2020-12-15,2021-12-15,6,365.0
1020120028,2013-02-09,2014-02-09,2,365.0
820140017,2014-11-20,2015-11-20,4,365.0
820140010,2014-11-20,2015-11-20,5,365.0
820140011,2014-11-20,2015-11-20,5,365.0
820140012,2014-11-20,2015-11-20,4,365.0
820140013,2014-11-20,2015-11-20,4,365.0
820140014,2014-11-20,2015-11-20,5,365.0
820140015,2014-11-20,2015-11-20,5,365.0
820140016,2014-11-20,2015-11-20,3,365.0
820140018,2014-11-20,2015-11-20,5,365.0
820170006,2017-08-01,2018-08-01,5,365.0
820140019,2014-11-20,2015-11-20,3,365.0
820140020,2014-11-20,2015-11-20,4,365.0
820140021,2014-11-20,2015-11-20,4,365.0
820140022,2014-11-20,2015-11-20,3,365.0
820140023,2014-11-20,2015-11-20,5,365.0
820140024,2014-11-20,2015-11-20,4,365.0
820150008,2015-05-06,2016-05-05,4,365.0
820140009,2014-11-20,2015-11-20,3,365.0
820140008,2014-11-20,2015-11-20,5,365.0
820140007,2014-11-20,2015-11-20,5,365.0
820140006,2014-11-20,2015-11-20,6,365.0
820130003,2013-09-02,2014-09-02,4,365.0
820130004,2013-09-02,2014-09-02,5,365.0
820130005,2013-09-22,2014-09-22,5,365.0
820130006,2013-09-22,2014-09-22,3,365.0
820130007,2013-09-22,2014-09-22,5,365.0
820130008,2013-09-22,2014-09-22,3,365.0
820130009,2013-09-22,2014-09-22,4,365.0
820130010,2013-09-22,2014-09-22,3,365.0
820130011,2013-09-22,2014-09-22,3,365.0
820130012,2013-09-22,2014-09-22,4,365.0
820140001,2014-11-20,2015-11-20,3,365.0
820140002,2014-11-20,2015-11-20,6,365.0
820140003,2014-11-20,2015-11-20,3,365.0
820140004,2014-11-20,2015-11-20,4,365.0
820140005,2014-11-20,2015-11-20,4,365.0
820150009,2015-05-06,2016-05-05,3,365.0
820150010,2015-05-06,2016-05-05,5,365.0
820150011,2015-05-06,2016-05-05,4,365.0
820160112,2016-07-25,2017-07-25,5,365.0
820160114,2016-07-25,2017-07-25,3,365.0
820160115,2016-07-25,2017-07-25,3,365.0
820160116,2016-07-25,2017-07-25,2,365.0
820160117,2016-07-25,2017-07-25,5,365.0
820160118,2016-07-25,2017-07-25,2,365.0
820160119,2016-07-25,2017-07-25,2,365.0
820160121,2016-07-25,2017-07-25,3,365.0
820160125,2016-07-25,2017-07-25,4,365.0
820160126,2016-07-25,2017-07-25,3,365.0
820160129,2016-07-25,2017-07-25,4,365.0
820160130,2016-07-25,2017-07-25,3,365.0
820170001,2017-08-01,2018-08-01,3,365.0
820170002,2017-08-01,2018-08-01,5,365.0
820170003,2017-08-01,2018-08-01,2,365.0
820170004,2017-08-01,2018-08-01,2,365.0
820160113,2016-07-25,2017-07-25,3,365.0
820160111,2016-07-25,2017-07-25,4,365.0
820150012,2015-05-06,2016-05-05,5,365.0
820160110,2016-07-25,2017-07-25,3,365.0
820150013,2015-05-06,2016-05-05,3,365.0
820150014,2015-05-06,2016-05-05,3,365.0
820150022,2016-01-04,2017-01-03,3,365.0
820150023,2016-01-04,2017-01-03,4,365.0
820150024,2016-01-04,2017-01-03,4,365.0
820150025,2016-01-04,2017-01-03,4,365.0
820150026,2016-01-04,2017-01-03,3,365.0
820150027,2016-01-04,2017-01-03,3,365.0
820150028,2016-01-04,2017-01-03,4,365.0
820150029,2016-01-04,2017-01-03,5,365.0
820150030,2016-01-04,2017-01-03,5,365.0
820150031,2016-01-04,2017-01-03,5,365.0
820160107,2016-08-25,2017-08-25,3,365.0
820160108,2016-08-25,2017-08-25,4,365.0
820160109,2016-08-25,2017-08-25,5,365.0
820130002,2013-09-02,2014-09-02,5,365.0
820130001,2013-09-02,2014-09-02,5,365.0
720220006,2022-08-01,2023-08-01,5,365.0
720170015,2017-09-11,2018-09-11,3,365.0
720180001,2018-09-01,2019-09-01,3,365.0
720180002,2018-09-01,2019-09-01,2,365.0
720180003,2018-09-01,2019-09-01,3,365.0
720180004,2018-09-01,2019-09-01,2,365.0
720180005,2018-09-01,2019-09-01,4,365.0
720180006,2018-09-01,2019-09-01,2,365.0
720180007,2018-09-01,2019-09-01,3,365.0
720180008,2018-09-01,2019-09-01,3,365.0
720180009,2018-09-01,2019-09-01,2,365.0
720180010,2018-09-01,2019-09-01,2,365.0
720180011,2018-09-01,2019-09-01,2,365.0
720180012,2018-09-01,2019-09-01,3,365.0
720180013,2018-09-01,2019-09-01,3,365.0
720180014,2018-09-01,2019-09-01,3,365.0
720180015,2018-09-01,2019-09-01,3,365.0
720170016,2017-09-11,2018-09-11,2,365.0
720170014,2017-09-11,2018-09-11,3,365.0
720180017,2018-09-01,2019-09-01,3,365.0
720170013,2017-09-11,2018-09-11,3,365.0
720160071,2016-09-21,2017-09-21,3,365.0
720160072,2016-09-21,2017-09-21,3,365.0
720160073,2016-09-21,2017-09-21,3,365.0
720170001,2017-09-11,2018-09-11,3,365.0
720170002,2017-09-11,2018-09-11,4,365.0
720170003,2017-09-11,2018-09-11,3,365.0
720170004,2017-09-11,2018-09-11,2,365.0
720170005,2017-09-11,2018-09-11,3,365.0
720170006,2017-09-11,2018-09-11,3,365.0
720170007,2017-09-11,2018-09-11,2,365.0
720170008,2017-09-11,2018-09-11,2,365.0
720170009,2017-09-12,2018-09-12,2,365.0
720170010,2017-09-12,2018-09-12,3,365.0
720170011,2017-09-12,2018-09-12,4,365.0
720170012,2017-09-12,2018-09-12,3,365.0
720180016,2018-09-01,2019-09-01,2,365.0
720180018,2018-09-01,2019-09-01,3,365.0
720220005,2022-08-01,2023-08-01,3,365.0
720200004,2020-11-09,2021-11-09,5,365.0
720200006,2020-11-09,2021-11-09,5,365.0
720200007,2020-11-09,2021-11-09,3,365.0
720200008,2020-11-09,2021-11-09,5,365.0
720210001,2021-07-01,2022-07-01,5,365.0
720210002,2021-07-01,2022-07-01,6,365.0
720210003,2021-07-01,2022-07-01,4,365.0
720210004,2021-07-01,2022-07-01,5,365.0
720210005,2021-07-01,2022-07-01,6,365.0
720210006,2021-07-01,2022-07-01,5,365.0
720210007,2021-07-01,2022-07-01,4,365.0
720210008,2021-07-01,2022-07-01,4,365.0
720210009,2021-07-01,2022-07-01,5,365.0
720210010,2021-07-01,2022-07-01,4,365.0
720220003,2022-08-01,2023-08-01,4,365.0
720220004,2022-08-01,2023-08-01,4,365.0
720200005,2020-11-09,2021-11-09,3,365.0
720200003,2020-11-09,2021-11-09,3,365.0
720180019,2018-09-01,2019-09-01,3,365.0
720200002,2020-11-09,2021-11-09,5,365.0
720180020,2018-09-01,2019-09-01,3,365.0
720190001,2019-08-01,2020-07-31,4,365.0
720190002,2019-08-01,2020-07-31,5,365.0
720190003,2019-08-01,2020-07-31,5,365.0
720190004,2019-08-01,2020-07-31,4,365.0
720190005,2019-08-01,2020-07-31,4,365.0
720190006,2019-08-01,2020-07-31,3,365.0
720190007,2019-08-01,2020-07-31,5,365.0
720190008,2019-08-01,2020-07-31,5,365.0
720190009,2019-08-01,2020-07-31,6,365.0
720190010,2019-08-01,2020-07-31,4,365.0
720190011,2019-08-01,2020-07-31,4,365.0
720190012,2019-08-01,2020-07-31,4,365.0
720190013,2019-08-01,2020-07-31,6,365.0
720200001,2020-11-09,2021-11-09,3,365.0
820170005,2017-08-01,2018-08-01,4,365.0
820170007,2017-08-01,2018-08-01,3,365.0
420200028,2020-12-15,2021-12-15,4,365.0
920140027,2015-04-01,2016-03-31,3,365.0
920140020,2015-02-16,2016-02-16,5,365.0
920140021,2015-02-16,2016-02-16,4,365.0
920140022,2015-02-16,2016-02-16,2,365.0
920140023,2015-02-16,2016-02-16,3,365.0
920140024,2015-01-06,2016-01-06,3,365.0
920140025,2015-01-06,2016-01-06,5,365.0
920140026,2015-01-06,2016-01-06,4,365.0
920140028,2015-04-01,2016-03-31,3,365.0
820170008,2017-08-01,2018-08-01,2,365.0
920140029,2015-04-01,2016-03-31,4,365.0
920140030,2015-04-01,2016-03-31,5,365.0
920140031,2015-04-01,2016-03-31,5,365.0
920140032,2015-04-01,2016-03-31,2,365.0
920150001,2015-08-03,2016-08-02,3,365.0
920150002,2015-08-03,2016-08-02,3,365.0
920150003,2015-08-03,2016-08-02,5,365.0
920140019,2015-02-16,2016-02-16,4,365.0
920140018,2015-02-11,2016-02-11,5,365.0
920140017,2015-02-11,2016-02-11,3,365.0
920140016,2015-02-11,2016-02-11,4,365.0
920140001,2014-09-25,2015-09-25,5,365.0
920140002,2014-09-25,2015-09-25,4,365.0
920140003,2014-09-25,2015-09-25,4,365.0
920140004,2014-09-19,2015-09-19,5,365.0
920140005,2014-09-19,2015-09-19,3,365.0
920140006,2014-09-19,2015-09-19,3,365.0
920140007,2014-09-19,2015-09-19,3,365.0
920140008,2014-09-19,2015-09-19,5,365.0
920140009,2014-09-19,2015-09-19,4,365.0
920140010,2014-09-11,2015-09-11,3,365.0
920140011,2014-09-11,2015-09-11,3,365.0
920140012,2014-09-11,2015-09-11,2,365.0
920140013,2014-09-11,2015-09-11,3,365.0
920140014,2015-02-11,2016-02-11,3,365.0
920140015,2015-02-11,2016-02-11,3,365.0
920150004,2015-08-03,2016-08-02,4,365.0
920170001,2017-09-02,2018-09-02,3,365.0
920170002,2017-09-02,2018-09-02,4,365.0
920180014,2018-08-01,2019-08-01,4,365.0
920180016,2018-08-01,2019-08-01,5,365.0
920190001,2019-06-01,2020-05-31,6,365.0
920190002,2019-06-01,2020-05-31,4,365.0
920190003,2019-06-01,2020-05-31,4,365.0
920190004,2019-06-01,2020-05-31,4,365.0
920190007,2019-07-15,2020-07-14,4,365.0
920190008,2019-07-15,2020-07-14,5,365.0
920200001,2020-11-06,2021-11-06,4,365.0
920200002,2020-11-06,2021-11-06,6,365.0
920200003,2020-11-06,2021-11-06,4,365.0
920210001,2021-07-02,2022-07-02,3,365.0
920210002,2021-07-02,2022-07-02,4,365.0
920210003,2021-07-06,2022-07-06,4,365.0
920210004,2021-07-06,2022-07-06,4,365.0
920220001,2022-08-01,2023-08-01,3,365.0
920180015,2018-08-01,2019-08-01,5,365.0
920180013,2018-08-01,2019-08-01,4,365.0
920170003,2017-09-02,2018-09-02,2,365.0
920180012,2018-08-01,2019-08-01,5,365.0
920170004,2017-09-02,2018-09-02,5,365.0
920170005,2017-09-02,2018-09-02,2,365.0
920170006,2017-09-02,2018-09-02,2,365.0
920170007,2017-09-02,2018-09-02,4,365.0
920170008,2017-09-02,2018-09-02,5,365.0
920170009,2017-09-02,2018-09-02,2,365.0
920170010,2017-09-02,2018-09-02,4,365.0
920170011,2017-09-02,2018-09-02,3,365.0
920170012,2017-09-02,2018-09-02,3,365.0
920170013,2017-09-02,2018-09-02,5,365.0
920170014,2017-09-02,2018-09-02,5,365.0
920170015,2017-09-02,2018-09-02,5,365.0
920180004,2018-08-01,2019-08-01,4,365.0
920180005,2018-08-01,2019-08-01,4,365.0
920180011,2018-08-01,2019-08-01,5,365.0
920130011,2014-04-29,2015-04-29,2,365.0
920130010,2014-04-29,2015-04-29,3,365.0
920130009,2014-04-30,2015-04-30,3,365.0
820180017,2018-10-01,2019-10-01,4,365.0
820190001,2019-10-01,2020-09-30,5,365.0
820190002,2019-10-01,2020-09-30,5,365.0
820190003,2019-11-09,2020-11-08,6,365.0
820190004,2019-11-09,2020-11-08,5,365.0
820190005,2019-10-01,2020-09-30,6,365.0
820190006,2019-10-01,2020-09-30,5,365.0
820190007,2019-10-01,2020-09-30,6,365.0
820190008,2019-10-01,2020-09-30,6,365.0
820200001,2021-01-02,2022-01-02,3,365.0
820200002,2021-01-02,2022-01-02,3,365.0
820200003,2021-01-02,2022-01-02,8,365.0
820200004,2020-12-02,2021-12-02,8,365.0
820200005,2020-12-02,2021-12-02,7,365.0
820200006,2021-02-18,2022-02-18,3,365.0
820200007,2021-02-18,2022-02-18,5,365.0
820180018,2018-10-01,2019-10-01,3,365.0
820180016,2018-10-01,2019-10-01,3,365.0
820200071,2021-02-01,2022-02-01,3,365.0
820180015,2018-10-01,2019-10-01,4,365.0
820170009,2017-08-01,2018-08-01,5,365.0
820180001,2018-09-01,2019-09-01,3,365.0
820180002,2018-09-01,2019-09-01,4,365.0
820180003,2018-09-01,2019-09-01,3,365.0
820180004,2018-09-01,2019-09-01,5,365.0
820180005,2018-09-01,2019-09-01,4,365.0
820180006,2018-09-01,2019-09-01,5,365.0
820180007,2018-10-01,2019-10-01,5,365.0
820180008,2018-10-01,2019-10-01,3,365.0
820180009,2018-10-01,2019-10-01,3,365.0
820180010,2018-10-01,2019-10-01,2,365.0
820180011,2018-10-01,2019-10-01,3,365.0
820180012,2018-10-01,2019-10-01,3,365.0
820180013,2018-10-01,2019-10-01,3,365.0
820180014,2018-10-01,2019-10-01,3,365.0
820200008,2021-02-12,2022-02-12,8,365.0
820200072,2021-02-01,2022-02-01,3,365.0
920130008,2014-04-30,2015-04-30,4,365.0
820210017,2021-08-16,2022-08-16,6,365.0
820210019,2021-08-16,2022-08-16,3,365.0
820210020,2021-08-16,2022-08-16,3,365.0
820210047,2021-12-14,2022-12-14,6,365.0
820210048,2021-12-14,2022-12-14,4,365.0
820220001,2022-08-01,2023-08-01,3,365.0
820220002,2022-08-01,2023-08-01,5,365.0
820220003,2022-08-01,2023-08-01,4,365.0
820220004,2022-08-01,2023-08-01,4,365.0
920130001,2014-04-30,2015-04-30,2,365.0
920130002,2014-04-30,2015-04-30,3,365.0
920130003,2014-04-30,2015-04-30,3,365.0
920130004,2014-04-20,2015-04-20,4,365.0
920130005,2014-04-20,2015-04-20,2,365.0
920130006,2014-04-20,2015-04-20,3,365.0
920130007,2014-04-20,2015-04-20,4,365.0
820210018,2021-08-16,2022-08-16,4,365.0
820210016,2021-05-17,2022-05-17,3,365.0
820200073,2021-01-02,2022-01-02,8,365.0
820210015,2021-05-17,2022-05-17,5,365.0
820200074,2021-02-01,2022-02-01,5,365.0
820210001,2021-04-16,2022-04-16,5,365.0
820210002,2021-04-16,2022-04-16,3,365.0
820210003,2021-04-16,2022-04-16,3,365.0
820210004,2021-04-16,2022-04-16,4,365.0
820210005,2021-04-17,2022-04-17,5,365.0
820210006,2021-04-17,2022-04-17,4,365.0
820210007,2021-05-03,2022-05-03,3,365.0
820210008,2021-05-03,2022-05-03,4,365.0
820210009,2021-05-03,2022-05-03,4,365.0
820210010,2021-05-03,2022-05-03,5,365.0
820210011,2021-05-03,2022-05-03,3,365.0
820210012,2021-05-03,2022-05-03,4,365.0
820210013,2021-05-03,2022-05-03,4,365.0
820210014,2021-05-03,2022-05-03,5,365.0
720160070,2016-09-21,2017-09-21,3,365.0
720160069,2016-09-21,2017-09-21,5,365.0
720160068,2016-09-21,2017-09-21,4,365.0
520180006,2018-10-01,2019-10-01,5,365.0
520170023,2018-02-01,2019-02-01,2,365.0
520170024,2018-02-01,2019-02-01,2,365.0
520180001,2018-10-01,2019-10-01,5,365.0
520180002,2018-10-01,2019-10-01,3,365.0
520180003,2018-10-01,2019-10-01,3,365.0
520180004,2018-10-01,2019-10-01,4,365.0
520180005,2018-10-01,2019-10-01,4,365.0
520190001,2019-08-12,2020-08-11,4,365.0
720160067,2016-09-21,2017-09-21,2,365.0
520190002,2019-08-12,2020-08-11,6,365.0
520190003,2019-08-12,2020-08-11,5,365.0
520190004,2019-08-12,2020-08-11,4,365.0
520190005,2019-08-12,2020-08-11,5,365.0
520190006,2019-08-12,2020-08-11,5,365.0
520190007,2019-08-12,2020-08-11,4,365.0
520190008,2019-08-12,2020-08-11,4,365.0
520170022,2018-02-01,2019-02-01,3,365.0
520170021,2018-02-01,2019-02-01,3,365.0
520170020,2018-02-01,2019-02-01,2,365.0
520170019,2018-02-01,2019-02-01,3,365.0
520170002,2017-08-01,2018-08-01,2,365.0
520170003,2017-08-01,2018-08-01,3,365.0
520170004,2017-08-01,2018-08-01,3,365.0
520170007,2017-08-01,2018-08-01,5,365.0
520170008,2017-08-01,2018-08-01,3,365.0
520170009,2017-08-01,2018-08-01,2,365.0
520170010,2017-08-01,2018-08-01,5,365.0
520170011,2017-08-01,2018-08-01,4,365.0
520170012,2017-08-01,2018-08-01,3,365.0
520170013,2017-08-01,2018-08-01,3,365.0
520170014,2017-08-01,2018-08-01,3,365.0
520170015,2017-08-01,2018-08-01,2,365.0
520170016,2017-08-01,2018-08-01,2,365.0
520170017,2018-02-01,2019-02-01,2,365.0
520170018,2018-02-01,2019-02-01,3,365.0
520190009,2019-08-12,2020-08-11,4,365.0
520190010,2019-08-12,2020-08-11,4,365.0
520200001,2020-11-19,2021-11-19,7,365.0
620140001,2014-11-01,2015-11-01,3,365.0
620140003,2014-11-01,2015-11-01,3,365.0
620140004,2014-11-01,2015-11-01,3,365.0
620140005,2014-11-01,2015-11-01,2,365.0
620140006,2014-11-01,2015-11-01,3,365.0
620140007,2014-11-01,2015-11-01,3,365.0
620150012,2015-10-20,2016-10-19,3,365.0
620150013,2015-10-20,2016-10-19,3,365.0
620150014,2015-10-20,2016-10-19,3,365.0
620150015,2015-10-20,2016-10-19,2,365.0
620150016,2015-10-22,2016-10-21,2,365.0
620150017,2015-10-22,2016-10-21,5,365.0
620150018,2015-10-22,2016-10-21,2,365.0
620150019,2015-10-22,2016-10-21,2,365.0
620150020,2015-10-21,2016-10-20,2,365.0
620150021,2015-10-21,2016-10-20,5,365.0
620140002,2014-11-01,2015-11-01,4,365.0
620130005,2013-11-01,2014-11-01,2,365.0
520200002,2020-11-19,2021-11-19,7,365.0
620130004,2013-11-01,2014-11-01,3,365.0
520200003,2020-11-24,2021-11-24,5,365.0
520200004,2020-11-24,2021-11-24,5,365.0
520200005,2020-11-19,2021-11-19,5,365.0
520200006,2020-11-19,2021-11-19,4,365.0
520200007,2020-11-19,2021-11-19,4,365.0
520200008,2020-11-19,2021-11-19,4,365.0
520210001,2021-07-16,2022-07-16,6,365.0
520210002,2021-07-16,2022-07-16,3,365.0
520210003,2021-07-16,2022-07-16,4,365.0
520210004,2021-07-16,2022-07-16,3,365.0
520210005,2021-07-16,2022-07-16,5,365.0
520210006,2021-07-16,2022-07-16,5,365.0
620130001,2013-11-01,2014-11-01,3,365.0
620130002,2013-11-01,2014-11-01,2,365.0
620130003,2013-11-01,2014-11-01,2,365.0
520170001,2017-08-01,2018-08-01,3,365.0
520160023,2016-10-03,2017-10-03,2,365.0
520160022,2016-10-03,2017-10-03,2,365.0
420210016,2021-08-02,2022-08-02,5,365.0
420210018,2021-08-02,2022-08-02,6,365.0
420210019,2021-08-04,2022-08-04,3,365.0
420210020,2021-08-04,2022-08-04,5,365.0
420210021,2021-08-02,2022-08-02,5,365.0
420210022,2021-08-02,2022-08-02,4,365.0
520130001,2013-09-14,2014-09-14,3,365.0
520130002,2013-09-14,2014-09-14,2,365.0
520130003,2013-09-14,2014-09-14,4,365.0
520130004,2013-09-14,2014-09-14,4,365.0
520130005,2013-09-14,2014-09-14,2,365.0
520130006,2013-09-14,2014-09-14,3,365.0
520130007,2013-09-14,2014-09-14,4,365.0
520130008,2013-09-14,2014-09-14,5,365.0
520130009,2013-09-14,2014-09-14,5,365.0
520130010,2013-09-14,2014-09-14,2,365.0
420210017,2021-08-02,2022-08-02,4,365.0
420210015,2021-08-02,2022-08-02,4,365.0
520130012,2013-09-14,2014-09-14,3,365.0
420210014,2021-08-02,2022-08-02,3,365.0
420200029,2020-12-15,2021-12-15,5,365.0
420200030,2020-12-15,2021-12-15,6,365.0
420210001,2021-08-01,2022-08-01,4,365.0
420210002,2021-08-01,2022-08-01,5,365.0
420210003,2021-08-04,2022-08-04,5,365.0
420210004,2021-08-04,2022-08-04,3,365.0
420210005,2021-08-02,2022-08-02,4,365.0
420210006,2021-08-02,2022-08-02,3,365.0
420210007,2021-08-02,2022-08-02,6,365.0
